question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio
"For Tier 1 suppliers, identify any counties that have only one Tier 1 supplier and name that supplier.","Counties with exactly one Tier 1 supplier [21]: Appling County: Sumitomo Electric Wiring Systems | Location: Baxley, Appling County | EV Supply Chain Role: Materials Bibb County: Seoyon E-Hwa Interior Systems | Location: Macon, Bibb County | EV Supply Chain Role: General Automotive Candler County: Nidec Elesys Americas Corp. | Location: Metter, Candler County | EV Supply Chain Role: General Automotive Cherokee County: JTEKT North America Corp. | Location: Canton, Cherokee County | EV Supply Chain Role: General Automotive Clarke County: Sewon America Inc. | Location: Athens, Clarke County | EV Supply Chain Role: General Automotive Cobb County: Sewon America Inc. | Location: Marietta, Cobb County | EV Supply Chain Role: General Automotive Coffee County: Suhner Manufacturing Corp. | Location: Douglas, Coffee County | EV Supply Chain Role: General Automotive Crisp County: OTR Wheel Engineering Inc. | Location: Cordele, Crisp County | EV Supply Chain Role: General Automotive Fannin County: Southern Switches Corp. | Location: Blue Ridge, Fannin County | EV Supply Chain Role: General Automotive Fayette County: RealTruck | Location: Fayetteville, Fayette County | EV Supply Chain Role: General Automotive Gordon County: Racemark International LLC | Location: Calhoun, Gordon County | EV Supply Chain Role: General Automotive Grady County: Porsche Cars North America Inc. | Location: Cairo, Grady County | EV Supply Chain Role: General Automotive Haralson County: Lyle Industries Inc. | Location: Buchanan, Haralson County | EV Supply Chain Role: General Automotive Liberty County: Panasonic Automotive Systems Co. | Location: Hinesville, Liberty County | EV Supply Chain Role: General Automotive Newton County: Murata Electronics North America Inc. | Location: Covington, Newton County | EV Supply Chain Role: General Automotive Pike County: Perkins Small Engines LLC | Location: Zebulon, Pike County | EV Supply Chain Role: General Automotive Polk County: Mercedes-Benz USA LLC | Location: Cedartown, Polk County | EV Supply Chain Role: General Automotive Richmond County: Magna International | Location: Augusta, Richmond County | EV Supply Chain Role: General Automotive Stephens County: MollerTech LLC | Location: Toccoa, Stephens County | EV Supply Chain Role: General Automotive Walker County: Maxxis International USA | Location: La Fayette, Walker County | EV Supply Chain Role: General Automotive Walton County: Jefferson Southern Corporation | Location: Monroe, Walton County | EV Supply Chain Role: General Automotive",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Identify any companies that appear multiple times in the dataset, and for each, list the distinct EV Supply Chain Roles recorded.","Companies appearing multiple times and their distinct EV Supply Chain Roles: Arising Industries Inc. [2 rows] -> Roles: General Automotive Freudenberg-NOK [2 rows] -> Roles: General Automotive, Thermal Management Haering Precision USA LP [2 rows] -> Roles: General Automotive, Materials Lyle Industries Inc. [2 rows] -> Roles: General Automotive Novelis Inc. [3 rows] -> Roles: General Automotive, Thermal Management Panasonic Automotive Systems Co. [2 rows] -> Roles: General Automotive, Materials Sewon America Inc. [3 rows] -> Roles: General Automotive TI Fluid Systems [2 rows] -> Roles: OEM corporate footprint influencing EV strategy, Vehicle safety systems OEM (EV + ICE) ZF Gainesville LLC [3 rows] -> Roles: EV body, powertrain, and thermal components, EV thermal management and power electronics, EV thermal systems and electronics",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For the company 'ZF Gainesville LLC', list all rows and compare their Categories, EV Supply Chain Roles, and Locations.","ZF Gainesville LLC rows [3]: Category: OEM Supply Chain | EV Supply Chain Role: EV body, powertrain, and thermal components | Location: Georgia | Primary Facility Type: Manufacturing | Employment: 170,000 Category: OEM Supply Chain | EV Supply Chain Role: EV thermal management and power electronics | Location: Georgia | Primary Facility Type: Manufacturing | Employment: 17,500 Category: OEM Footprint | EV Supply Chain Role: EV thermal systems and electronics | Location: Georgia | Primary Facility Type: Engineering / Operations | Employment: 106,100",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For the company 'Novelis Inc.', list the different Locations and Primary Facility Types recorded.","Novelis Inc. recorded Locations and Primary Facility Types: Gainesville, Hall County | Primary Facility Type: Manufacturing Plant Trenton, Dade County | Primary Facility Type: Manufacturing Plant Lawrenceville, Gwinnett County | Primary Facility Type: Manufacturing Plant",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For the company 'Sewon America Inc.', list each recorded Product / Service and the associated Location.","Sewon America Inc. Product / Service by Location: Atlanta, Fulton County -> Automotive aftermarket parts Athens, Clarke County -> Motor vehicle engines and parts Marietta, Cobb County -> Fire truck bodies",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which Industry Groups have both Tier 1 and Tier 2/3 suppliers present? Provide the Industry Group names.,None. No Industry Group in the workbook has both Tier 1 and Tier 2/3 suppliers recorded.,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Within Materials companies, which county has the highest number of Materials entries, and what are the companies?","Highest number of Materials entries is a tie at 2. Top counties and companies: Bartow County [2]: Constellium Automotive USA, Panasonic Automotive Systems Co. Hall County [2]: Boogook Industries, DAS Corp. Richmond County [2]: Bridgestone Bandag, EVCO Plastics Troup County [2]: Aspen Aerogels, Aurubis",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which counties have Battery Pack or Battery Cell activity, and how many companies are in each of those roles per county?","Counties with Battery Pack or Battery Cell activity: Bryan County: Battery Pack=0, Battery Cell=1 | Companies: Honda Development & Manufacturing (Battery Cell) Coweta County: Battery Pack=0, Battery Cell=1 | Companies: Hitachi Astemo Americas Inc. (Battery Cell) Decatur County: Battery Pack=1, Battery Cell=0 | Companies: Hollingsworth & Vose Co. (Battery Pack) Henry County: Battery Pack=1, Battery Cell=0 | Companies: Hyundai Motor Group (Battery Pack) Jackson County: Battery Pack=1, Battery Cell=0 | Companies: IMMI (Battery Pack) Stephens County: Battery Pack=1, Battery Cell=0 | Companies: F&P Georgia Manufacturing (Battery Pack)",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Identify companies marked as EV / Battery Relevant = No but still categorized as Tier 1 or Tier 1/2; list them with their Product / Service.,"EV / Battery Relevant = No but Category is Tier 1 or Tier 1/2 [48 rows]: Jefferson Southern Corporation | Category: Tier 1 | Product / Service: Stamped metal automobile body parts Joon Georgia, Inc. | Category: Tier 1 | Product / Service: Seats and seat foam pads KTX America Corporation | Category: Tier 1 | Product / Service: Stamped components and decorative trim Kumho Tire USA Inc. | Category: Tier 1 | Product / Service: Stamped components and decorative trim Kyungshin America Corp. | Category: Tier 1 | Product / Service: Front-end modules, front-rolling chassis modules, rear-chassis modules Lear Corporation | Category: Tier 1 | Product / Service: Pressed parts in the body-in-white segment and structural components Lehigh Technologies Inc. | Category: Tier 1 | Product / Service: Suspension related functional components Linde + Wiemann | Category: Tier 1 | Product / Service: 6-speed automatic transmissions Lund International Inc./Ventshade Division | Category: Tier 1 | Product / Service: Industrial trailers and truck bodies Lyle Industries Inc. | Category: Tier 1 | Product / Service: Automatic transmissions Lyle Industries Inc. | Category: Tier 1 | Product / Service: Molded injection auto parts Magna International | Category: Tier 1 | Product / Service: Ceramic fiber insulation blankets Master Craft Engineering Inc. | Category: Tier 1 | Product / Service: Door modules, tailgate latches, and hood latches Maxxis International USA | Category: Tier 1 | Product / Service: Brake systems MollerTech LLC | Category: Tier 1 | Product / Service: Injection molded components NIFCO KTW America Corp. | Category: Tier 1 | Product / Service: Inventory management for Kia Nidec Elesys Americas Corp. | Category: Tier 1 | Product / Service: Seating systems Nile Automotive | Category: Tier 1 | Product / Service: Window regulators and door frames Nisshinbo Automotive Manufacturing Inc. | Category: Tier 1 | Product / Service: Braking and suspension products Nivel Parts & Manufacturing Co. LLC | Category: Tier 1 | Product / Service: Industrial trailers and truck bodies Novelis Inc. | Category: Tier 1 | Product / Service: Seat, interior, and precision metal stamping OTR Wheel Engineering Inc. | Category: Tier 1 | Product / Service: Single axle trailers PAI Industries Inc. | Category: Tier 1 | Product / Service: Brake pads PHA Body Systems LLC | Category: Tier 1 | Product / Service: Plastic fuel tanks and sunroofs PPG Industries Inc. | Category: Tier 1 | Product / Service: Muffler and exhaust systems Paccar | Category: Tier 1 | Product / Service: Semi-trailers Pak-Lite Inc. | Category: Tier 1 | Product / Service: Tires, wheels and rubber tracks Panasonic Automotive Systems Co. | Category: Tier 1 | Product / Service: Axle bearings Panduit Corp. | Category: Tier 1 | Product / Service: Truck bodies and parts Peerless-Winsmith Inc. | Category: Tier 1 | Product / Service: Thermal solutions Piedmont Automotive Products Inc. | Category: Tier 1 | Product / Service: Interior components and accessories QSR Inc. | Category: Tier 1 | Product / Service: Functional aftermarket accessories for trucks and SUVs Rivian Automotive | Category: Tier 1 | Product / Service: Custom metal components SAFT America Inc. | Category: Tier 1 | Product / Service: Arm and head rests SKF USA Inc. | Category: Tier 1 | Product / Service: Exhaust systems and parts SRG Global Inc. | Category: Tier 1 | Product / Service: Products for marine, mobile home, and other industries Sejong Georgia LLC | Category: Tier 1 | Product / Service: NVH parts and interior components Seohan Auto USA | Category: Tier 1 | Product / Service: Custom made cargo trailers Ben Seoyon E-HWA | Category: Tier 1 | Product / Service: Custom made cargo trailers Jeff Seoyon E-Hwa Interior Systems | Category: Tier 1 | Product / Service: Fluid-carrying systems Sewon America Inc. | Category: Tier 1 | Product / Service: Fire truck bodies Southern Switches Corp. | Category: Tier 1 | Product / Service: Commercial truck bodies Suhner Manufacturing Corp. | Category: Tier 1 | Product / Service: Truck trailers Hitachi Astemo | Category: Tier 1/2 | Product / Service: Car audio systems Hwashin | Category: Tier 1/2 | Product / Service: Modules and storage systems Hyundai & LG Energy Solution (LGES) | Category: Tier 1/2 | Product / Service: Storage batteries IMS Gear Georgia Inc. | Category: Tier 1/2 | Product / Service: Car audio systems JAC Products Inc. | Category: Tier 1/2 | Product / Service: Switches, resistors and related products",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which Supplier or Affiliation Type categories exist in the dataset, and how many companies fall under each?",Supplier or Affiliation Type categories and counts: Automotive supply chain participant: 170 Blank / Missing: 26 Original Equipment Manufacturer: 11,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among entries with Supplier or Affiliation Type = Original Equipment Manufacturer, what EV Supply Chain Roles are represented?","EV Supply Chain Roles represented among Original Equipment Manufacturer entries: Vehicle Assembly: 10 General Automotive: 1 Companies by role: Vehicle Assembly -> Kia Georgia Inc., Superior Essex Inc., Suzuki Manufacturing of America Corp., TCI Powder Coatings, TDK Components USA Inc., TE Connectivity, Teklas USA, Textron Specialized Vehicles, Thermal Ceramics Inc., Thomson Plastics Inc. General Automotive -> Minebea AccessSolutions USA Inc.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies have missing Primary OEMs, and what EV Supply Chain Role do they have?","Missing Primary OEMs [26 rows]: TI Fluid Systems | EV Supply Chain Role: OEM corporate footprint influencing EV strategy | Category: OEM (Footprint) | Location: Atlanta, Fulton County TI Fluid Systems | EV Supply Chain Role: Vehicle safety systems OEM (EV + ICE) | Category: OEM | Location: Georgia (facility presence) TN Americas Holding Inc. | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Category: OEM (Footprint) | Location: Georgia Tie Down Engineering | EV Supply Chain Role: OEM corporate and engineering footprint (electrification) | Category: OEM (Footprint) | Location: Greensboro, Greene County Toyota Industries Group (TACG-TICA) | EV Supply Chain Role: OEM parent group footprint (electric truck strategy) | Category: OEM (Footprint) | Location: Georgia Trenton Pressing | EV Supply Chain Role: OEM corporate footprint and supplier integration | Category: OEM (Footprint) | Location: Georgia Trenton Pressing Inc. | EV Supply Chain Role: Machined components supporting EV and ICE vehicles | Category: OEM Supply Chain | Location: Georgia Valeo | EV Supply Chain Role: Tier 1 automotive components | Category: OEM Supply Chain | Location: Georgia Vanguard National Trailer Corp. | EV Supply Chain Role: Body and chassis components for EV and ICE OEMs | Category: OEM Supply Chain | Location: Georgia Vernay | EV Supply Chain Role: Stamped and welded assemblies for OEMs | Category: OEM Supply Chain | Location: Georgia Vista Metals Corp. | EV Supply Chain Role: EV and ICE component manufacturing | Category: OEM Supply Chain | Location: Georgia Voestalpine Automotive Body Parts Inc. | EV Supply Chain Role: EV and ICE powertrain and HVAC components | Category: OEM Supply Chain | Location: Georgia Volvo Cars USA | EV Supply Chain Role: Plastic components for EV and ICE vehicles | Category: OEM Supply Chain | Location: Georgia Volvo Group North America | EV Supply Chain Role: Stamped metal components for OEMs | Category: OEM Supply Chain | Location: Georgia WIKA USA | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles | Category: OEM Supply Chain | Location: Georgia Wabash National Corp. | EV Supply Chain Role: Interior and exterior plastic parts | Category: OEM Supply Chain | Location: Georgia Wheelabrator Group Inc. | EV Supply Chain Role: Interior trim and textile components | Category: OEM Supply Chain | Location: Georgia Woodbridge Foam Corp. | EV Supply Chain Role: EV wiring harnesses and power distribution | Category: OEM Supply Chain | Location: Georgia Woory Industrial Co. | EV Supply Chain Role: High‑voltage EV connectors and electronics | Category: OEM Supply Chain | Location: Georgia YKK USA Inc. | EV Supply Chain Role: EV sensors, braking, and control systems | Category: OEM Footprint | Location: Georgia Yachiyo Manufacturing of America LLC | EV Supply Chain Role: EV electrical distribution and interior systems | Category: OEM Supply Chain | Location: Georgia Yamaha Motor Manufacturing Corp. | EV Supply Chain Role: Advanced electrical architecture for EVs | Category: OEM Supply Chain | Location: Georgia Yazaki North America | EV Supply Chain Role: Power electronics, sensors, and EV systems | Category: OEM Footprint | Location: Georgia ZF Gainesville LLC | EV Supply Chain Role: EV body, powertrain, and thermal components | Category: OEM Supply Chain | Location: Georgia ZF Gainesville LLC | EV Supply Chain Role: EV thermal management and power electronics | Category: OEM Supply Chain | Location: Georgia ZF Gainesville LLC | EV Supply Chain Role: EV thermal systems and electronics | Category: OEM Footprint | Location: Georgia",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List all companies whose Product / Service text mentions 'lithium' and include their EV Supply Chain Role and Location.,"Product / Service mentions 'lithium' [4]: Down 2 Earth Trailers | EV Supply Chain Role: General Automotive | Location: Cartersville, Bartow County Enplas USA Inc. | EV Supply Chain Role: General Automotive | Location: Covington, Newton County F&P Georgia Manufacturing | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County Hollingsworth & Vose Co. | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies are described as a recycler in Product / Service, and what are their Categories?","Product / Service describes a recycler [3]: EVCO Plastics | Category: Tier 2/3 | Product / Service: Recycler of copper, precious metals, and non-ferrous materials Enplas USA Inc. | Category: Tier 2/3 | Product / Service: Recycler of lithium ion batteries F&P Georgia Manufacturing | Category: Tier 1/2 | Product / Service: Lithium-ion battery recycler and raw materials provider",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Find companies whose Product / Service mentions 'wiring harness' or 'wire harness' and provide their Primary OEMs.,Product / Service mentions 'wiring harness' / 'wire harness' [3]: Solvay Specialty Polymers USA LLC | Primary OEMs: Multiple OEMs WIKA USA | Primary OEMs: Blank / Missing Woodbridge Foam Corp. | Primary OEMs: Blank / Missing,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies mention 'connectors' in Product / Service, and what is their EV / Battery Relevant status?",Product / Service mentions 'connectors' [2]: WIKA USA | EV / Battery Relevant: Yes | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles Woory Industrial Co. | EV / Battery Relevant: Yes | EV Supply Chain Role: High‑voltage EV connectors and electronics,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Identify companies whose Product / Service mentions 'thermal' and list their EV Supply Chain Role and Primary Facility Type.,Product / Service mentions 'thermal' [5]: Freudenberg-NOK | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant Novelis Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant Peerless-Winsmith Inc. | EV Supply Chain Role: Thermal Management | Primary Facility Type: Manufacturing Plant ZF Gainesville LLC | EV Supply Chain Role: EV thermal management and power electronics | Primary Facility Type: Manufacturing ZF Gainesville LLC | EV Supply Chain Role: EV thermal systems and electronics | Primary Facility Type: Engineering / Operations,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List companies whose Product / Service mentions 'powder coatings' and include their Category and Location.,"Product / Service mentions 'powder coatings' [1]: Archer Aviation Inc. | Category: Tier 2/3 | Location: Ellaville, Schley County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies mention 'sensors' in Product / Service, and what EV Supply Chain Role are they assigned?",Product / Service mentions 'sensors' [2]: Grudem | EV Supply Chain Role: General Automotive Woory Industrial Co. | EV Supply Chain Role: High‑voltage EV connectors and electronics,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For each Classification Method, count the number of companies and list the top 5 companies by Employment within each method.","Classification Method counts and top 5 companies by Employment: Supplier: 170 Top 5 by Employment: Jefferson Southern Corporation (900); Joon Georgia, Inc. (900); JTEKT North America Corp. (860); Grudem (807); Hitachi Astemo (800) Public OEM footprint / supplier listing: 26 Top 5 by Employment: WIKA USA (250,000); Yazaki North America (230,000); YKK USA Inc. (190,159); Yamaha Motor Manufacturing Corp. (190,000); Yachiyo Manufacturing of America LLC (173,700) Direct Manufacturer: 11 Top 5 by Employment: Superior Essex Inc. (8,100); Suzuki Manufacturing of America Corp. (7,500); TCI Powder Coatings (3,000); Thermal Ceramics Inc. (3,000); TE Connectivity (1,900)",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Identify entries classified as 'Public OEM footprint / supplier listing' and summarize their Categories and EV / Battery Relevant status.,Public OEM footprint / supplier listing [26 rows]: Category summary: OEM Supply Chain: 17; OEM (Footprint): 5; OEM Footprint: 3; OEM: 1 EV / Battery Relevant summary: Yes: 26 Companies: TI Fluid Systems; TI Fluid Systems; Tie Down Engineering; TN Americas Holding Inc.; Toyota Industries Group (TACG-TICA); Trenton Pressing; Trenton Pressing Inc.; Valeo; Vanguard National Trailer Corp.; Vernay; Vista Metals Corp.; Voestalpine Automotive Body Parts Inc.; Volvo Cars USA; Volvo Group North America; Wabash National Corp.; Wheelabrator Group Inc.; WIKA USA; Woodbridge Foam Corp.; Woory Industrial Co.; Yachiyo Manufacturing of America LLC; Yamaha Motor Manufacturing Corp.; Yazaki North America; YKK USA Inc.; ZF Gainesville LLC; ZF Gainesville LLC; ZF Gainesville LLC,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies are classified as Direct Manufacturer, and what EV Supply Chain Roles do they cover?",Direct Manufacturer entries [11]: Kia Georgia Inc. | EV Supply Chain Role: Vehicle Assembly Minebea AccessSolutions USA Inc. | EV Supply Chain Role: General Automotive Superior Essex Inc. | EV Supply Chain Role: Vehicle Assembly Suzuki Manufacturing of America Corp. | EV Supply Chain Role: Vehicle Assembly TCI Powder Coatings | EV Supply Chain Role: Vehicle Assembly TDK Components USA Inc. | EV Supply Chain Role: Vehicle Assembly TE Connectivity | EV Supply Chain Role: Vehicle Assembly Teklas USA | EV Supply Chain Role: Vehicle Assembly Textron Specialized Vehicles | EV Supply Chain Role: Vehicle Assembly Thermal Ceramics Inc. | EV Supply Chain Role: Vehicle Assembly Thomson Plastics Inc. | EV Supply Chain Role: Vehicle Assembly,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among companies classified as Supplier, which EV Supply Chain Role appears most frequently?","Among companies classified as Supplier, the most frequent EV Supply Chain Role is General Automotive (135 rows).",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Find any companies where Category indicates an OEM-related class (starts with 'OEM') but Supplier or Affiliation Type is not filled; list those companies.,"OEM-related Category with blank Supplier or Affiliation Type [23 companies]: TI Fluid Systems | Categories: OEM, OEM (Footprint) TN Americas Holding Inc. | Categories: OEM (Footprint) Tie Down Engineering | Categories: OEM (Footprint) Toyota Industries Group (TACG-TICA) | Categories: OEM (Footprint) Trenton Pressing | Categories: OEM (Footprint) Trenton Pressing Inc. | Categories: OEM Supply Chain Valeo | Categories: OEM Supply Chain Vanguard National Trailer Corp. | Categories: OEM Supply Chain Vernay | Categories: OEM Supply Chain Vista Metals Corp. | Categories: OEM Supply Chain Voestalpine Automotive Body Parts Inc. | Categories: OEM Supply Chain Volvo Cars USA | Categories: OEM Supply Chain Volvo Group North America | Categories: OEM Supply Chain WIKA USA | Categories: OEM Supply Chain Wabash National Corp. | Categories: OEM Supply Chain Wheelabrator Group Inc. | Categories: OEM Supply Chain Woodbridge Foam Corp. | Categories: OEM Supply Chain Woory Industrial Co. | Categories: OEM Supply Chain YKK USA Inc. | Categories: OEM Footprint Yachiyo Manufacturing of America LLC | Categories: OEM Supply Chain Yamaha Motor Manufacturing Corp. | Categories: OEM Supply Chain Yazaki North America | Categories: OEM Footprint ZF Gainesville LLC | Categories: OEM Footprint, OEM Supply Chain",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"According to the Methodology sheet, what is the minimum employment threshold used to include companies in this dataset?",Minimum employment threshold: 50 or more employees.,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"According to the Definitions sheet, how is the Location field formatted and how are City values standardized?","Location is formatted as City, County. City values use county seats as a standardized geographic point.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"According to the Definitions sheet, what controlled vocabulary is used for EV Supply Chain Role (list the roles mentioned in the definition)?",Controlled vocabulary listed in Definitions for EV Supply Chain Role: vehicle assembly; battery cell; battery pack; power electronics; charging infrastructure; thermal management; materials; general automotive.,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.0,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List all companies in Category = OEM Footprint and provide their Employment and EV Supply Chain Role.,"Category = OEM Footprint [3]: YKK USA Inc. | Employment: 190,159 | EV Supply Chain Role: EV sensors, braking, and control systems Yazaki North America | Employment: 230,000 | EV Supply Chain Role: Power electronics, sensors, and EV systems ZF Gainesville LLC | Employment: 106,100 | EV Supply Chain Role: EV thermal systems and electronics",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies have Primary Facility Type = Regional corporate operations, and what are their Categories and Locations?",Primary Facility Type = Regional corporate operations [1]: Trenton Pressing | Category: OEM (Footprint) | Location: Georgia | EV Supply Chain Role: OEM corporate footprint and supplier integration,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among EV / Battery Relevant = Yes companies, which Industry Groups are represented and how many companies are in each?","Industry Groups represented among EV / Battery Relevant = Yes companies: Electronic and Other Electrical Equipment and Components: 6 Transportation Equipment: 6 Primary Metal Industries: 3 Commercial vehicles and powertrains: 2 Machinery Except Electrical: 1 Automotive safety systems and restraints: 1 Passenger vehicles (EV + ICE): 1 Heavy-duty trucks: 1 Commercial vehicles (Kenworth, Peterbilt): 1 Automotive precision components: 1 Automotive parts manufacturing: 1 Automotive structural components: 1 Automotive stamping and assemblies: 1 Automotive modules and components: 1 Automotive components: 1 Automotive plastics: 1 Metal stamping and assemblies: 1 Automotive plastic components: 1 Automotive textiles and interiors: 1 Automotive wiring systems: 1 Automotive electrical systems: 1 Electrical connectors and sensors: 1 Automotive seating and E‑systems: 1 Automotive electronics: 1 Automotive electronics and systems: 1 Automotive electronics and safety systems: 1 Automotive systems and components: 1 Automotive thermal and electronics systems: 1 Automotive powertrain and thermal systems: 1",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Within Tier 1 suppliers, identify companies in 'Electronic and Other Electrical Equipment and Components' and list their Product / Service.",None. There are no Tier 1 suppliers in the dataset with Industry Group = Electronic and Other Electrical Equipment and Components.,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"According to the Methodology sheet, how are supply chain tiers assigned (what approach is described)?","Supply chain tiers are assigned using a structured heuristic approach that reflects functional roles across OEM, Tier 1, Tier 2, and Tier 3.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
